account_code,account_name,type,subsidiary,trandate,tranid,vendor,body_memo,line_memo,department,class,consolidation_classification,amount_functional,type_managerial report,irregular,dept_mgr_report,posting_period,bu_jp_mgr_report,d2c_platform_related,pokkt_sga_allocation_key
48200,Government Fee,Journal,AnyUp Inc.,2025-11-25,JEAJU0001364,,登記手数料,登記手数料,,,General expenses,1940,Local,,,2025-11-01,,,
48220,Advertising and Marketing Sample for E-commerce,ItemRcpt,AnyMind Japan Inc,2025-11-25,IR0099183,VEN0067783 株式会社ＹＡＳＵ　ＴＲＡＤＩＮＧ,オフィス　Rosyluce,Sample_1: 4582691871245,D2C Solutions,131 Rosy luce,General expenses,-115932,Local,,,2025-11-01,,,
48220,Advertising and Marketing Sample for E-commerce,ItemRcpt,AnyMind Japan Inc,2025-11-25,IR0099183,VEN0067783 株式会社ＹＡＳＵ　ＴＲＡＤＩＮＧ,オフィス　Rosyluce,Sample_1: 4580837450989,D2C Solutions,131 Rosy luce,General expenses,-39661,Local,,,2025-11-01,,,
48220,Advertising and Marketing Sample for E-commerce,ItemRcpt,AnyMind Japan Inc,2025-11-25,IR0099183,VEN0067783 株式会社ＹＡＳＵ　ＴＲＡＤＩＮＧ,オフィス　Rosyluce,Sample_1: 4580837450996,D2C Solutions,131 Rosy luce,General expenses,-24407,Local,,,2025-11-01,,,
48220,Advertising and Marketing Sample for E-commerce,ItemRcpt,AnyMind Japan Inc,2025-11-25,IR0099185,VEN0067783 株式会社ＹＡＳＵ　ＴＲＡＤＩＮＧ,オフィス　Rosyluce,Sample_1: 4582779689915,D2C Solutions,131 Rosy luce,General expenses,-330000,Local,,,2025-11-01,,,
44011,Interest Expense - Lease,Journal,AnyMind Japan Inc,2025-11-25,JEAJP0023564,,,サテライトオフィス佐賀（和多屋別荘） (FAM),Administration,Not Applicable,Interest Expense - Lease,8541,Local,,,2025-11-01,,,
48180,Bank Fees,Journal,AnyMind Japan Inc,2025-11-25,JEAJP0023573,CUS0005036 TuneCore Japan株式会社,bankfee_CUS0005036 TuneCore Japan株式会社251125,bankfee_CUS0005036 TuneCore Japan株式会社251125,,,General expenses,208,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-25,JEAJP0023623,CUS0008630 D2C_Popup,POPUP売掛金＆釣銭回収_Lantinam_2511,Square手数料,D2C Creator,046 Lantinam,IT expenses,79335,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-25,JEAJP0023624,CUS0008630 D2C_Popup,POPUP売掛金＆釣銭回収_TAJEN:T_2511_残りルミネから入金ある,Square手数料,D2C Creator,126 TAJEN:T,IT expenses,776,Local,,,2025-11-01,,,
48010,General Expenses,Journal,AnyMind Japan Inc,2025-11-25,JEAJP0023626,CUS0008630 D2C_Popup,POPUP売掛金＆釣銭回収_Rosy luce_2511,諸経費,D2C Creator,131 Rosy luce,General expenses,7400,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-25,JEAJP0023626,CUS0008630 D2C_Popup,POPUP売掛金＆釣銭回収_Rosy luce_2511,Square手数料,D2C Creator,131 Rosy luce,IT expenses,218275,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-25,JEAJP0023630,CUS0008630 D2C_Popup,POPUP売掛金＆釣銭回収_JentLouis_2511,館クレジット電子マネー手数料,D2C Creator,113 Jent Louis,IT expenses,162822,Local,,,2025-11-01,,,
48200,Government Fee,Journal,AnyMind Japan Inc,2025-11-25,JEAJP0023659,,登記手数料,登記手数料,,,General expenses,3880,Local,,,2025-11-01,,,
48180,Bank Fees,Journal,FourM Inc,2025-11-26,JE4M0002976,,海外送金手数料_1126(1件),海外送金手数料_1126(1件),,,General expenses,1000,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023519,CUS0008630 D2C_Popup,11/27_釣銭_撮影費用出金,撮影費用出金_Etrarium,D2C Creator,073 etrarium,Advertising and marketing events,50000,Local,,,2025-11-01,,,
48180,Bank Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023519,CUS0008630 D2C_Popup,11/27_釣銭_撮影費用出金,釣銭出金_両替手数料,D2C Creator,022 &Rson,General expenses,700,Local,,,2025-11-01,,,
48180,Bank Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023519,CUS0008630 D2C_Popup,11/27_釣銭_撮影費用出金,釣銭出金_両替手数料,D2C Creator,130 Type Shade,General expenses,700,Local,,,2025-11-01,,,
48180,Bank Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023525,CUS0008630 D2C_Popup,POPUP釣銭回収_YOOU_2510,入金手数料,D2C Creator,109 YOOU,General expenses,100,Local,,,2025-11-01,,,
48180,Bank Fees,Journal,FourM Inc,2025-11-27,JE4M0002977,,海外送金手数料_1127(1件),海外送金手数料_1127(1件),,,General expenses,1000,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023600,CUS0008627 D2C_Qoo10,ebay入金_Qoo10_miour_1127,Qoo10入金_miour_決済手数料,D2C Creator,012 miour,IT expenses,2408,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023600,CUS0008627 D2C_Qoo10,ebay入金_Qoo10_miour_1127,Qoo10入金_miour_決済手数料,D2C Creator,012 miour,IT expenses,1192,Local,,,2025-11-01,,,
48180,Bank Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023600,CUS0008627 D2C_Qoo10,ebay入金_Qoo10_miour_1127,Qoo10入金_miour_振込手数料,D2C Creator,012 miour,General expenses,136,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023601,CUS0008627 D2C_Qoo10,ebay入金_Qoo10_forencos_1127,Qoo10_forencos_決済手数料,D2C Anylogi,forencos,IT expenses,127926,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023601,CUS0008627 D2C_Qoo10,ebay入金_Qoo10_forencos_1127,Qoo10_forencos_決済手数料,D2C Anylogi,forencos,IT expenses,235195,Local,,,2025-11-01,,,
48180,Bank Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023601,CUS0008627 D2C_Qoo10,ebay入金_Qoo10_forencos_1127,Qoo10_forencos_振込手数料,D2C Anylogi,forencos,General expenses,136,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023602,CUS0008627 D2C_Qoo10,ebay入金_Qoo10_ADVANCED CLINICALS_1127,Qoo10_ADVANCED CLINICALS_決済手数料,D2C Anylogi,Advanced Clinicals,IT expenses,276055,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023602,CUS0008627 D2C_Qoo10,ebay入金_Qoo10_ADVANCED CLINICALS_1127,Qoo10_ADVANCED CLINICALS_決済手数料,D2C Anylogi,Advanced Clinicals,IT expenses,586564,Local,,,2025-11-01,,,
48180,Bank Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023602,CUS0008627 D2C_Qoo10,ebay入金_Qoo10_ADVANCED CLINICALS_1127,Qoo10_ADVANCED CLINICALS_振込手数料,D2C Anylogi,Advanced Clinicals,General expenses,136,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023603,CUS0008627 D2C_Qoo10,ebay入金_Qoo10_The Breath co_1127,Qoo10_The Breath co_決済手数料,D2C Anylogi,The Breath Co,IT expenses,32861,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023603,CUS0008627 D2C_Qoo10,ebay入金_Qoo10_The Breath co_1127,Qoo10_The Breath co_決済手数料,D2C Anylogi,The Breath Co,IT expenses,158441,Local,,,2025-11-01,,,
48180,Bank Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023603,CUS0008627 D2C_Qoo10,ebay入金_Qoo10_The Breath co_1127,Qoo10_The Breath co_振込手数料,D2C Anylogi,The Breath Co,General expenses,136,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023605,CUS0008628 D2C_Amazon,Amazon入金(mizuho)_B-Flow_11/27,Amazon_B-flow_支出,D2C Creator,002 B-flow,IT expenses,12075,Local,,,2025-11-01,,,
48010,General Expenses,Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023646,CUS0008630 D2C_Popup,POPUP売掛金＆釣銭回収_Type Shade_2511,諸経費,D2C Creator,130 Type Shade,General expenses,8898,Local,,,2025-11-01,,,
48160,"Postage, Freight and Courier",Journal,AnyMind Japan Inc,2025-11-27,JEAJP0023650,VEN0002420 DHL eコマースジャパン株式会社,DHL 1127口座引落 不足分計上,DHL 1127口座引落 不足分計上,,,General expenses,80504,Local,,,2025-11-01,,,
48220,Advertising and Marketing Sample for E-commerce,ItemRcpt,AnyMind Japan Inc,2025-11-28,IR0099115,VEN0046530 七福タオル株式会社,2960018209919　Etrarium,Sample_3: 4582779687409,D2C Solutions,073 etrarium,General expenses,-55227,Local,,,2025-11-01,,,
48220,Advertising and Marketing Sample for E-commerce,ItemRcpt,AnyMind Japan Inc,2025-11-28,IR0099115,VEN0046530 七福タオル株式会社,2960018209919　Etrarium,Sample_3: 4582779687416,D2C Solutions,073 etrarium,General expenses,-44773,Local,,,2025-11-01,,,
48220,Advertising and Marketing Sample for E-commerce,ItemRcpt,AnyMind Japan Inc,2025-11-28,IR0099115,VEN0046530 七福タオル株式会社,2960018209919　Etrarium,Sample_1: 4582779687409,D2C Solutions,073 etrarium,General expenses,-110454,Local,,,2025-11-01,,,
48220,Advertising and Marketing Sample for E-commerce,ItemRcpt,AnyMind Japan Inc,2025-11-28,IR0099115,VEN0046530 七福タオル株式会社,2960018209919　Etrarium,Sample_1: 4582779687416,D2C Solutions,073 etrarium,General expenses,-89546,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023533,,atone入金_増設奨励金/特別手数料_10月分(11月入金),atone入金_増設奨励金_前受金,D2C Creator,D2C CR,IT expenses,-7730,Local,,,2025-11-01,,,
48180,Bank Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023533,,atone入金_増設奨励金/特別手数料_10月分(11月入金),atone入金_増設奨励金手数料,D2C Creator,D2C CR,General expenses,450,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023533,,atone入金_増設奨励金/特別手数料_10月分(11月入金),atone入金_特別手数料_前受金,D2C Creator,D2C CR,IT expenses,-60000,Local,,,2025-11-01,,,
48180,Bank Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023533,,atone入金_増設奨励金/特別手数料_10月分(11月入金),atone入金_特別手数料,D2C Creator,D2C CR,General expenses,150,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023534,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_福寿外貌_11/28,atone(ネットプロテクションズ)_福寿外貌_債権買取手数料,D2C Creator,069 福寿外貌,IT expenses,432,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023534,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_福寿外貌_11/28,atone(ネットプロテクションズ)_福寿外貌_10％消費税費用,D2C Creator,069 福寿外貌,IT expenses,2771,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023535,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_A’pearl_11/28,atone(ネットプロテクションズ)_A’pearl_債権買取手数料,D2C Creator,117 A’pearl,IT expenses,729,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023535,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_A’pearl_11/28,atone(ネットプロテクションズ)_A’pearl_10％消費税費用,D2C Creator,117 A’pearl,IT expenses,3424,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023536,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_Etrarium_11/28,atone(ネットプロテクションズ)_Etrarium_債権買取手数料,D2C Creator,073 etrarium,IT expenses,2273,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023536,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_Etrarium_11/28,atone(ネットプロテクションズ)_Etrarium_10％消費税費用,D2C Creator,073 etrarium,IT expenses,11623,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023537,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_Forte_11/28,atone(ネットプロテクションズ)_Forte_債権買取手数料,D2C Creator,074 Forte,IT expenses,265,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023537,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_Forte_11/28,atone(ネットプロテクションズ)_Forte_10％消費税費用,D2C Creator,074 Forte,IT expenses,1971,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023538,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_IAMU_11/28,atone(ネットプロテクションズ)_IAMU_債権買取手数料,D2C Creator,110 IAMU,IT expenses,59,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023538,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_IAMU_11/28,atone(ネットプロテクションズ)_IAMU_10％消費税費用,D2C Creator,110 IAMU,IT expenses,785,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023539,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_Jent Louis_11/28,atone(ネットプロテクションズ)_Jent Louis_債権買取手数料,D2C Creator,113 Jent Louis,IT expenses,5352,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023539,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_Jent Louis_11/28,atone(ネットプロテクションズ)_Jent Louis_10％消費税費用,D2C Creator,113 Jent Louis,IT expenses,25039,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023540,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_Rosy luce_11/28,atone(ネットプロテクションズ)_Rosy luce_債権買取手数料,D2C Creator,131 Rosy luce,IT expenses,208,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023540,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_Rosy luce_11/28,atone(ネットプロテクションズ)_Rosy luce_10％消費税費用,D2C Creator,131 Rosy luce,IT expenses,1696,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023541,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_Skoool_11/28,atone(ネットプロテクションズ)_Skoool_債権買取手数料,D2C Creator,111 Skoool,IT expenses,128,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023541,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_Skoool_11/28,atone(ネットプロテクションズ)_Skoool_10％消費税費用,D2C Creator,111 Skoool,IT expenses,1113,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023542,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_TAJEN:T_11/28,atone(ネットプロテクションズ)_TAJEN:T_債権買取手数料,D2C Creator,126 TAJEN:T,IT expenses,243,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023542,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_TAJEN:T_11/28,atone(ネットプロテクションズ)_TAJEN:T_10％消費税費用,D2C Creator,126 TAJEN:T,IT expenses,1872,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023543,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_tenon_11/28,atone(ネットプロテクションズ)_tenon_債権買取手数料,D2C Creator,125 tenon,IT expenses,183,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023543,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_tenon_11/28,atone(ネットプロテクションズ)_tenon_10％消費税費用,D2C Creator,125 tenon,IT expenses,1579,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023544,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_VI E DIT_11/28,atone(ネットプロテクションズ)_VI E DIT_債権買取手数料,D2C Creator,095 VI E DIT,IT expenses,394,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023544,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_VI E DIT_11/28,atone(ネットプロテクションズ)_VI E DIT_10％消費税費用,D2C Creator,095 VI E DIT,IT expenses,2590,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023545,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_weakend._11/28,atone(ネットプロテクションズ)_weakend._債権買取手数料,D2C Creator,123 weakend.,IT expenses,759,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023545,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_weakend._11/28,atone(ネットプロテクションズ)_weakend._10％消費税費用,D2C Creator,123 weakend.,IT expenses,3571,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023546,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_welm_11/28,atone(ネットプロテクションズ)_welm_債権買取手数料,D2C Creator,127 welm,IT expenses,61,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023546,CUS0005406 D2C_shopify,atone(ネットプロテクションズ)_welm_11/28,atone(ネットプロテクションズ)_welm_10％消費税費用,D2C Creator,127 welm,IT expenses,795,Local,,,2025-11-01,,,
44011,Interest Expense - Lease,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023557,,,(FAM),Administration,Not Applicable,Interest Expense - Lease,6819,Local,,,2025-11-01,,,
48180,Bank Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023569,,IM個人　銀行手数料(先方負担分),IM個人　銀行手数料(先方負担分),Finance,Not Applicable,General expenses,-119800,Local,,,2025-11-01,,,
48060,Employee Welfare,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023574,VEN0010762 エムスリーキャリア株式会社,250731返金分_VEN0010762 エムスリーキャリア株式会社_VENDBILL368615,250731返金分_VEN0010762 エムスリーキャリア株式会社_VENDBILL368615,,,General expenses,-476000,Local,,,2025-11-01,,,
48180,Bank Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023574,VEN0010762 エムスリーキャリア株式会社,250731返金分_VEN0010762 エムスリーキャリア株式会社_VENDBILL368615,250731返金分_VEN0010762 エムスリーキャリア株式会社_VENDBILL368615,,,General expenses,400,Local,,,2025-11-01,,,
48180,Bank Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023581,,CG個人　銀行手数料(先方負担分),CG個人　銀行手数料(先方負担分),Finance,Not Applicable,General expenses,-104700,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023604,CUS0008628 D2C_Amazon,Amazon入金(mizuho)_miour_11/28,Amazon_miour_支出,D2C Creator,012 miour,IT expenses,10643,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023609,CUS0005406 D2C_shopify,shopify入金_forencos_11/28,shopify入金_forencos_決済手数料,D2C Anylogi,forencos,IT expenses,191,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023610,CUS0005406 D2C_shopify,shopify入金_ADVANCED CLINICALS_11/28,shopify入金_ADVANCED CLINICALS_決済手数料,D2C Anylogi,Advanced Clinicals,IT expenses,219,Local,,,2025-11-01,,,
41020,Advertising and Marketing Events for AnyMind Branding,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023620,CUS0008629 D2C_Rakuten,Rakuten_payout_1128,A'pearl_販促クーポン,D2C Creator,117 A’pearl,Advertising and marketing events,-909,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023620,CUS0008629 D2C_Rakuten,Rakuten_payout_1128,A'pearl_後払い決済手数料控除,D2C Creator,117 A’pearl,IT expenses,455,Local,,,2025-11-01,,,
41500,E-Commerce Usage Fees,Journal,AnyMind Japan Inc,2025-11-28,JEAJP0023620,CUS0008629 D2C_Rakuten,Rakuten_payout_1128,A’pearl_システム利用料,D2C Creator,117 A’pearl,IT expenses,160833,Local,,,2025-11-01,,,
